3144,1840213,2,88.0,53,0.0,-1
3144,2021740,2,88.0,53,0.0,-1
3144,1503087,8,56.0,52,0.0,1
3144,1752173,4,59.0,55,0.0,1
3144,1830270,8,57.0,55,0.0,1
3144,1987169,4,49.0,52,0.0,1
4203,36533,3,754.0,16,0.0,-1
4203,89762,4,356.0,20,0.0,-1
4203,122237,1,934.0,15,0.0,-1
4203,155362,7,820.0,11,0.0,-1
4203,163200,5,896.0,17,0.0,-1
4203,202352,6,712.0,9,0.0,-1
4203,245126,3,514.0,14,0.0,-1
4203,271113,3,820.0,22,0.0,-1
4203,294909,5,1001.0,13,0.0,-1
4203,324461,8,736.0,13,0.0,-1
4203,374380,2,399.0,18,0.0,-1
4203,394966,0,369.0,15,0.0,-1
4203,401754,4,406.0,20,0.0,-1
4203,414536,5,806.0,10,0.0,-1
4203,453462,5,754.0,13,0.0,-1
4203,457584,7,928.0,11,0.0,-1
4203,457730,5,710.0,17,0.0,-1
4203,476305,12,1564.0,13,0.0,-1
4203,512376,4,766.0,18,0.0,-1
4203,540985,6,780.0,12,0.0,-1
4203,551440,1,714.0,13,0.0,-1
4203,570501,8,736.0,13,0.0,-1
4203,584697,4,808.0,13,0.0,-1
4203,658521,4,712.0,8,0.0,-1
4203,688297,2,720.0,13,0.0,-1
4203,728755,1,390.0,12,0.0,-1
4203,738398,9,728.0,10,0.0,-1
4203,754748,4,836.0,18,0.0,-1
4203,769552,11,720.0,11,0.0,-1
4203,819299,5,716.0,9,0.0,-1
4203,857177,2,780.0,15,0.0,-1
4203,874532,7,724.0,20,0.0,-1
4203,883108,4,866.0,10,0.0,-1
4203,884131,8,721.0,14,0.0,-1
4203,921862,3,817.0,11,0.0,-1
4203,931121,1,936.0,10,0.0,-1
4203,941096,2,741.0,16,0.0,-1
4203,954716,5,732.0,13,0.0,-1
4203,985649,4,819.0,13,0.0,-1
4203,1014925,3,720.0,6,0.0,-1
4203,1039673,3,716.0,13,0.0,-1
4203,1045181,5,708.0,12,0.0,-1
4203,1045877,9,368.0,16,0.0,-1
4203,1052250,4,376.0,14,0.0,-1
4203,1064119,3,766.0,13,0.0,-1
4203,1071435,2,716.0,11,0.0,-1
4203,1109293,6,929.0,16,0.0,-1
4203,1137932,2,758.0,12,0.0,-1
4203,1185478,9,710.0,10,0.0,-1
4203,1215625,5,718.0,9,0.0,-1
4203,1244329,2,356.0,18,0.0,-1
4203,1275338,3,722.0,10,0.0,-1
4203,1277931,10,724.0,10,0.0,-1
4203,1318419,1,749.0,13,0.0,-1
4203,1337254,7,889.0,20,0.0,-1
4203,1338655,3,431.0,8,0.0,-1
4203,1339110,6,706.0,18,0.0,-1
4203,1347090,5,856.0,18,0.0,-1
4203,1397918,0,726.0,12,0.0,-1
4203,1420679,5,710.0,14,0.0,-1
4203,1451078,4,351.0,14,0.0,-1
4203,1458398,2,1053.0,13,0.0,-1
4203,1474713,3,704.0,18,0.0,-1
4203,1493790,4,1017.0,12,0.0,-1
4203,1494923,6,753.0,17,0.0,-1
4203,1532874,1,810.0,9,0.0,-1
4203,1560112,9,710.0,10,0.0,-1
4203,1573235,2,842.0,15,0.0,-1
4203,1617211,2,1033.0,12,0.0,-1
4203,1677125,3,363.0,13,0.0,-1
4203,1701881,5,932.0,12,0.0,-1
4203,1774934,9,728.0,10,0.0,-1
4203,1796035,8,731.0,14,0.0,-1
4203,1805329,9,731.0,11,0.0,-1
4203,1826400,3,844.0,12,0.0,-1
4203,1867293,1,707.0,12,0.0,-1
4203,1869526,6,833.0,13,0.0,-1
4203,1889845,7,878.0,17,0.0,-1
4203,1922688,2,504.0,19,0.0,-1
4203,1935033,8,702.0,14,0.0,-1
4203,1981725,4,1017.0,12,0.0,-1
4203,1990822,4,719.0,10,0.0,-1
4203,1992413,8,469.0,11,0.0,-1
4203,1999361,1,786.0,12,0.0,-1
4203,2022443,1,1044.0,10,0.0,-1
4203,2024181,3,1030.0,24,0.0,-1
4203,2028664,1,1001.0,10,0.0,-1
4203,2030003,3,836.0,18,0.0,-1
4203,2034314,0,351.0,14,0.0,-1
4203,2089741,1,734.0,13,0.0,-1
4203,2091719,3,354.0,18,0.0,-1
4203,2108179,0,714.0,9,0.0,-1
4203,2119532,3,363.0,13,0.0,-1
4203,2130251,2,942.0,21,0.0,-1
4203,2149519,4,870.0,14,0.0,-1
4203,2222732,1,720.0,13,0.0,-1
4203,2226437,2,906.0,17,0.0,-1
4203,309526,0,720.0,17,0.0,1
4272,7826,1,628.0,30,0.0,-1
4272,34156,3,718.0,33,0.0,-1
4272,64385,0,670.0,31,0.0,-1
4272,68344,1,648.0,30,0.0,-1
4272,78214,3,640.0,27,0.0,-1
4272,167102,1,692.0,30,0.0,-1
4272,174439,4,646.0,31,0.0,-1
4272,184990,2,686.0,29,0.0,-1
4272,190921,1,656.0,30,0.0,-1
4272,199523,2,652.0,31,0.0,-1
4272,200828,3,628.0,30,0.0,-1
4272,246042,1,713.0,32,0.0,-1
4272,248934,1,703.0,29,0.0,-1
4272,268266,2,727.0,31,0.0,-1
4272,270249,2,628.0,30,0.0,-1
4272,280021,1,646.0,29,0.0,-1
4272,352093,3,642.0,30,0.0,-1
4272,360655,1,650.0,32,0.0,-1
4272,442606,1,650.0,32,0.0,-1
4272,473431,1,638.0,30,0.0,-1
4272,475607,1,694.0,32,0.0,-1
4272,487747,1,745.0,31,0.0,-1
4272,495986,2,686.0,31,0.0,-1
4272,496120,3,692.0,33,0.0,-1
4272,537193,1,696.0,31,0.0,-1
4272,549227,1,642.0,31,0.0,-1
4272,576869,1,686.0,30,0.0,-1
4272,578896,0,638.0,31,0.0,-1
4272,590747,1,636.0,30,0.0,-1
4272,604520,2,767.0,32,0.0,-1
4272,718278,2,636.0,33,0.0,-1
4272,735576,1,674.0,29,0.0,-1
4272,756296,2,750.0,33,0.0,-1
4272,766497,1,654.0,32,0.0,-1
4272,768731,1,644.0,30,0.0,-1
4272,878807,3,686.0,31,0.0,-1
4272,891496,3,707.0,31,0.0,-1
4272,927415,2,694.0,30,0.0,-1
4272,948160,2,735.0,31,0.0,-1
4272,957373,1,638.0,29,0.0,-1
4272,974574,2,718.0,31,0.0,-1
4272,984932,2,718.0,31,0.0,-1
4272,1009775,0,636.0,29,0.0,-1
4272,1084092,3,738.0,31,0.0,-1
4272,1084827,3,1039.0,31,0.0,-1
4272,1090319,2,703.0,31,0.0,-1
4272,1119049,1,705.0,31,0.0,-1
4272,1142994,5,696.0,32,0.0,-1
4272,1190859,3,628.0,30,0.0,-1
4272,1250602,2,753.0,29,0.0,-1
4272,1263847,0,676.0,29,0.0,-1
4272,1271825,0,684.0,29,0.0,-1
4272,1286597,1,696.0,33,0.0,-1
4272,1353173,0,680.0,33,0.0,-1
4272,1390066,1,644.0,30,0.0,-1
4272,1423996,2,748.0,31,0.0,-1
4272,1538343,2,646.0,30,0.0,-1
4272,1539670,1,718.0,31,0.0,-1
4272,1550864,2,759.0,31,0.0,-1
4272,1569211,3,634.0,32,0.0,-1
4272,1573213,0,674.0,31,0.0,-1
4272,1582261,2,694.0,30,0.0,-1
4272,1598261,2,691.0,31,0.0,-1
4272,1670666,6,668.0,29,0.0,-1
4272,1682840,0,680.0,29,0.0,-1
4272,1685991,1,628.0,30,0.0,-1
4272,1752809,2,748.0,31,0.0,-1
4272,1802032,2,673.0,31,0.0,-1
4272,1853839,3,721.0,32,0.0,-1
4272,1894623,0,628.0,30,0.0,-1
4272,1980957,3,693.0,29,0.0,-1
4272,1981158,2,721.0,32,0.0,-1
4272,2019642,5,694.0,31,0.0,-1
4272,2075896,2,760.0,29,0.0,-1
4272,2076685,3,688.0,30,0.0,-1
4272,2196958,1,634.0,31,0.0,-1
4272,2249212,3,715.0,34,0.0,-1
4272,2105256,20,316.0,32,0.0,1
6352,23181,3,94.0,29,0.0,-1
6352,77393,5,96.0,31,0.0,-1
6352,649492,1,86.0,32,0.0,-1
6352,690714,3,90.0,30,0.0,-1
6352,720689,1,86.0,32,0.0,-1
6352,1096896,4,94.0,31,0.0,-1
6352,1289525,8,94.0,31,0.0,-1
6352,1413440,1,90.0,32,0.0,-1
6352,1837664,3,94.0,31,0.0,-1
6352,2172024,2,94.0,32,0.0,-1
6352,1696389,6,56.0,30,0.0,1
6352,2187792,0,52.0,30,0.0,1
6874,19582,3,256.0,32,0.0,-1
6874,24145,2,304.0,23,0.0,-1
6874,250457,4,278.0,24,0.0,-1
6874,285947,3,278.0,26,0.0,-1
6874,293645,1,256.0,32,0.0,-1
6874,368698,2,270.0,24,0.0,-1
6874,781884,3,270.0,24,0.0,-1
6874,872278,0,262.0,23,0.0,-1
6874,946217,4,262.0,24,0.0,-1
6874,1190111,4,270.0,24,0.0,-1
6874,1247122,0,268.0,23,0.0,-1
6874,1474572,4,272.0,23,0.0,-1
6874,1515907,4,304.0,24,0.0,-1
6874,1593158,6,256.0,32,0.0,-1
6874,1595968,3,256.0,32,0.0,-1
6874,1599189,2,270.0,24,0.0,-1
6874,1883116,6,256.0,32,0.0,-1
6874,1917487,0,268.0,23,0.0,-1
6874,2015333,2,303.0,24,0.0,-1
6874,2211469,6,256.0,32,0.0,-1
6874,2220694,3,256.0,32,0.0,-1
6874,3905,2,133.0,22,0.0,1
6874,19330,3,131.0,25,0.0,1
6874,24605,3,164.0,26,0.0,1
6874,171132,0,144.0,25,0.0,1
6874,208117,2,146.0,26,0.0,1
6874,629107,5,132.0,22,0.0,1
6874,752277,30,143.0,25,0.0,1
6874,783347,3,132.0,25,0.0,1
6874,819536,3,145.0,25,0.0,1
6874,877394,1,148.0,24,0.0,1
6874,1097445,6,146.0,25,0.0,1
6874,1210330,9,145.0,25,0.0,1
6874,1398626,0,144.0,23,0.0,1
6874,1414161,1,150.0,26,0.0,1
6874,1463883,1,132.0,26,0.0,1
6874,1516396,3,131.0,25,0.0,1
6874,1531051,0,143.0,25,0.0,1
6874,1543300,5,145.0,26,0.0,1
6874,1760721,2,132.0,23,0.0,1
6874,1819723,5,157.0,26,0.0,1
6874,1822706,3,147.0,25,0.0,1
6874,2011069,1,145.0,24,0.0,1
6874,2015333,2,303.0,24,0.0,1
6874,2057958,6,132.0,25,0.0,1
6874,2086533,11,134.0,25,0.0,1
6874,2121501,6,146.0,24,0.0,1
6874,2196653,3,132.0,23,0.0,1
7482,364796,0,146.0,25,0.0,-1
7482,618706,1,220.0,27,0.0,-1
7482,676203,2,180.0,25,0.0,-1
7482,975272,3,224.0,26,0.0,-1
7482,1120150,4,201.0,27,0.0,-1
7482,1184378,4,167.0,24,0.0,-1
7482,1194376,4,220.0,27,0.0,-1
7482,1210686,3,224.0,26,0.0,-1
7482,1264471,4,197.0,25,0.0,-1
7482,1304396,2,234.0,22,0.0,-1
7482,1392426,2,179.0,25,0.0,-1
7482,1472389,1,230.0,27,0.0,-1
7482,1526678,1,183.0,25,0.0,-1
7482,1656103,2,238.0,24,0.0,-1
7482,2043254,2,220.0,27,0.0,-1
7482,2102965,2,225.0,26,0.0,-1
7482,1732570,12,75.0,29,0.0,1
8342,65156,0,252.0,32,0.0,-1
8342,310920,2,270.0,30,0.0,-1
8342,511080,1,246.0,26,0.0,-1
8342,527546,0,266.0,28,0.0,-1
8342,590687,3,260.0,27,0.0,-1
8342,605489,0,264.0,30,0.0,-1
8342,836246,1,244.0,28,0.0,-1
8342,837086,1,274.0,27,0.0,-1
8342,1113105,2,242.0,28,0.0,-1
8342,1209024,2,258.0,26,0.0,-1
8342,1224953,0,270.0,30,0.0,-1
8342,1260671,1,266.0,26,0.0,-1
8342,1266852,0,268.0,28,0.0,-1
8342,1277757,0,248.0,24,0.0,-1
8342,1475025,0,272.0,27,0.0,-1
8342,1484776,3,262.0,28,0.0,-1
8342,1487954,3,266.0,28,0.0,-1
8342,1551817,5,246.0,27,0.0,-1
8342,1619581,0,254.0,28,0.0,-1
8342,1716730,3,258.0,28,0.0,-1
8342,1750563,6,248.0,28,0.0,-1
8342,1884906,2,276.0,28,0.0,-1
8342,1887296,0,252.0,29,0.0,-1
8342,1924913,2,260.0,26,0.0,-1
8342,1982939,3,244.0,26,0.0,-1
8342,2033986,1,242.0,28,0.0,-1
8342,2083401,2,276.0,30,0.0,-1
8342,2130180,3,244.0,26,0.0,-1
8342,2175698,3,272.0,27,0.0,-1
8342,2219929,0,252.0,30,0.0,-1
8342,631680,2,132.0,32,0.0,1
8358,66243,6,683.0,27,0.0,-1
8358,71492,7,680.0,29,0.0,-1
8358,72653,7,680.0,25,0.0,-1
8358,108844,4,702.0,29,0.0,-1
8358,265960,0,683.0,25,0.0,-1
8358,285393,2,697.0,25,0.0,-1
8358,316433,6,680.0,25,0.0,-1
8358,323506,0,701.0,26,0.0,-1
8358,323990,5,684.0,28,0.0,-1
8358,364060,4,686.0,26,0.0,-1
8358,370362,3,680.0,25,0.0,-1
8358,449039,6,709.0,25,0.0,-1
8358,452366,0,680.0,25,0.0,-1
8358,546993,0,680.0,25,0.0,-1
8358,604086,0,680.0,25,0.0,-1
8358,609318,8,680.0,25,0.0,-1
8358,610862,4,778.0,25,0.0,-1
8358,642354,5,680.0,25,0.0,-1
8358,646682,0,680.0,25,0.0,-1
8358,667434,0,709.0,25,0.0,-1
8358,676080,0,680.0,25,0.0,-1
8358,739468,0,680.0,25,0.0,-1
8358,774635,0,680.0,25,0.0,-1
8358,779640,5,680.0,25,0.0,-1
8358,786290,1,446.0,25,0.0,-1
8358,804400,1,680.0,25,0.0,-1
8358,806598,2,708.0,24,0.0,-1
8358,835545,1,786.0,25,0.0,-1
8358,901836,4,680.0,25,0.0,-1
8358,935150,5,680.0,25,0.0,-1
8358,937735,0,680.0,25,0.0,-1
8358,999256,0,680.0,25,0.0,-1
8358,1035720,0,709.0,25,0.0,-1
8358,1069598,8,680.0,25,0.0,-1
8358,1141896,0,680.0,25,0.0,-1
8358,1233473,0,692.0,26,0.0,-1
8358,1353824,8,680.0,25,0.0,-1
8358,1375009,0,680.0,25,0.0,-1
8358,1382055,7,680.0,25,0.0,-1
8358,1398750,6,708.0,25,0.0,-1
8358,1489317,8,692.0,26,0.0,-1
8358,1502549,7,359.0,27,0.0,-1
8358,1546248,0,709.0,25,0.0,-1
8358,1565704,3,734.0,29,0.0,-1
8358,1581348,1,680.0,25,0.0,-1
8358,1584653,1,708.0,24,0.0,-1
8358,1601222,5,712.0,26,0.0,-1
8358,1625592,3,707.0,27,0.0,-1
8358,1750271,1,724.0,24,0.0,-1
8358,1784398,3,728.0,29,0.0,-1
8358,1922958,4,700.0,26,0.0,-1
8358,1958940,7,680.0,25,0.0,-1
8358,1974347,8,680.0,25,0.0,-1
8358,1974708,3,685.0,26,0.0,-1
8358,2006412,0,680.0,25,0.0,-1
8358,2040722,3,697.0,25,0.0,-1
8358,2067339,0,680.0,25,0.0,-1
8358,2147799,2,691.0,24,0.0,-1
8358,2157262,5,680.0,25,0.0,-1
8358,2176593,10,680.0,25,0.0,-1
8358,2238456,5,680.0,25,0.0,-1
8358,47077,2,385.0,29,0.0,1
8358,81046,0,2243.0,29,0.0,1
8358,102358,5,401.0,27,0.0,1
8358,113118,6,358.0,26,0.0,1
8358,148199,6,388.0,28,0.0,1
8358,149789,8,389.0,29,0.0,1
8358,170132,5,394.0,28,0.0,1
8358,222236,2,402.0,25,0.0,1
8358,244973,6,344.0,27,0.0,1
8358,246314,5,354.0,27,0.0,1
8358,362411,8,442.0,27,0.0,1
8358,363243,3,362.0,23,0.0,1
8358,367252,0,2401.0,29,0.0,1
8358,406199,4,399.0,28,0.0,1
8358,410765,2,404.0,26,0.0,1
8358,424244,6,387.0,27,0.0,1
8358,457220,10,387.0,27,0.0,1
8358,533566,4,342.0,27,0.0,1
8358,540981,2,356.0,29,0.0,1
8358,550550,9,345.0,28,0.0,1
8358,566239,0,2241.0,29,0.0,1
8358,598857,6,385.0,27,0.0,1
8358,611665,5,425.0,28,0.0,1
8358,628753,1,386.0,27,0.0,1
8358,656482,3,354.0,27,0.0,1
8358,660193,7,418.0,27,0.0,1
8358,662069,1,369.0,27,0.0,1
8358,663149,6,380.0,29,0.0,1
8358,693722,8,391.0,29,0.0,1
8358,698682,0,345.0,27,0.0,1
8358,699694,2,396.0,28,0.0,1
8358,713786,4,527.0,28,0.0,1
8358,809160,2,401.0,27,0.0,1
8358,830059,4,415.0,28,0.0,1
8358,831285,5,361.0,28,0.0,1
8358,832029,0,2314.0,29,0.0,1
8358,875822,8,431.0,27,0.0,1
8358,889287,7,392.0,28,0.0,1
8358,930802,6,401.0,26,0.0,1
8358,932968,2,393.0,28,0.0,1
8358,945842,7,427.0,28,0.0,1
8358,952432,0,2220.0,29,0.0,1
8358,959326,0,2202.0,29,0.0,1
8358,975144,6,400.0,28,0.0,1
8358,1005093,8,387.0,27,0.0,1
8358,1064309,2,341.0,25,0.0,1
8358,1081467,0,357.0,28,0.0,1
8358,1091478,11,392.0,28,0.0,1
8358,1102497,0,360.0,25,0.0,1
8358,1134740,0,2308.0,29,0.0,1
8358,1166296,0,363.0,27,0.0,1
8358,1176945,0,2202.0,29,0.0,1
8358,1211724,0,2256.0,29,0.0,1
8358,1261638,4,429.0,25,0.0,1
8358,1291889,3,400.0,27,0.0,1
8358,1307444,5,369.0,27,0.0,1
8358,1340408,0,366.0,27,0.0,1
8358,1403146,0,363.0,27,0.0,1
8358,1420503,0,376.0,28,0.0,1
8358,1430999,6,444.0,27,0.0,1
8358,1451930,8,470.0,29,0.0,1
8358,1478886,5,391.0,29,0.0,1
8358,1500373,6,438.0,27,0.0,1
8358,1523283,2,387.0,29,0.0,1
8358,1583661,7,447.0,27,0.0,1
8358,1605875,6,343.0,28,0.0,1
8358,1612422,4,507.0,28,0.0,1
8358,1623378,7,390.0,28,0.0,1
8358,1708209,2,371.0,23,0.0,1
8358,1715869,5,359.0,26,0.0,1
8358,1717140,3,403.0,26,0.0,1
8358,1776723,2,352.0,25,0.0,1
8358,1785208,0,2066.0,29,0.0,1
8358,1832385,0,1999.0,29,0.0,1
8358,1894951,8,411.0,27,0.0,1
8358,1902941,0,351.0,26,0.0,1
8358,1918965,4,353.0,27,0.0,1
8358,1927920,0,369.0,27,0.0,1
8358,1998711,2,355.0,26,0.0,1
8358,2014514,0,2383.0,29,0.0,1
8358,2021376,8,403.0,27,0.0,1
8358,2022795,8,401.0,27,0.0,1
8358,2036918,5,386.0,29,0.0,1
8358,2043973,5,425.0,27,0.0,1
8358,2130756,2,370.0,27,0.0,1
8358,2160392,11,359.0,26,0.0,1
8358,2194640,2,401.0,26,0.0,1
8358,2202830,8,391.0,29,0.0,1
8358,2227127,6,392.0,28,0.0,1
8358,2243515,9,357.0,27,0.0,1
8358,2251243,2,404.0,26,0.0,1
8495,13894,4,492.0,31,0.0,-1
8495,187627,6,465.0,31,0.0,-1
8495,213208,3,469.0,31,0.0,-1
8495,275201,8,370.0,31,0.0,-1
8495,399695,1,475.0,31,0.0,-1
8495,430623,4,426.0,31,0.0,-1
8495,506548,3,492.0,31,0.0,-1
8495,520838,6,492.0,32,0.0,-1
8495,547513,6,465.0,31,0.0,-1
8495,571848,3,454.0,31,0.0,-1
8495,584701,6,512.0,31,0.0,-1
8495,768572,5,378.0,30,0.0,-1
8495,863577,5,492.0,31,0.0,-1
8495,950789,6,469.0,31,0.0,-1
8495,962561,7,469.0,31,0.0,-1
8495,1037203,3,492.0,31,0.0,-1
8495,1221605,9,370.0,31,0.0,-1
8495,1290237,8,408.0,32,0.0,-1
8495,1309063,3,492.0,31,0.0,-1
8495,1393536,5,430.0,31,0.0,-1
8495,1519522,7,402.0,32,0.0,-1
8495,1532364,4,430.0,31,0.0,-1
8495,1550167,6,441.0,31,0.0,-1
8495,1721245,8,366.0,28,0.0,-1
8495,1914353,3,475.0,31,0.0,-1
8495,2104005,2,469.0,31,0.0,-1
8495,2109530,7,480.0,31,0.0,-1
8495,2170166,7,366.0,29,0.0,-1
8495,2240662,6,465.0,31,0.0,-1
8495,13362,8,185.0,34,0.0,1
8495,36536,18,198.0,31,0.0,1
8495,98827,1,193.0,34,0.0,1
8495,282427,2,253.0,31,0.0,1
8495,360880,21,178.0,33,0.0,1
8495,381101,20,204.0,33,0.0,1
8495,459616,1,196.0,32,0.0,1
8495,461671,0,205.0,31,0.0,1
8495,465388,8,181.0,32,0.0,1
8495,533352,4,184.0,32,0.0,1
8495,561749,4,182.0,30,0.0,1
8495,582266,9,221.0,30,0.0,1
8495,608145,7,204.0,30,0.0,1
8495,638823,12,179.0,32,0.0,1
8495,667451,5,200.0,34,0.0,1
8495,755553,8,182.0,28,0.0,1
8495,813390,24,201.0,30,0.0,1
8495,838705,3,180.0,31,0.0,1
8495,862159,20,199.0,30,0.0,1
8495,913131,0,233.0,31,0.0,1
8495,920386,22,199.0,30,0.0,1
8495,924510,15,179.0,33,0.0,1
8495,945555,3,180.0,32,0.0,1
8495,949839,0,306.0,31,0.0,1
8495,1029328,80,196.0,33,0.0,1
8495,1064177,6,185.0,33,0.0,1
8495,1065215,6,192.0,32,0.0,1
8495,1091656,0,273.0,28,0.0,1
8495,1103339,2,190.0,32,0.0,1
